专业,学校,平均分,最高分,考生地区,文理科,年份,批次,多余列,爬取页编码
经济学类,复旦大学,--,665,陕西,文科,2017,第一批,加入对比 ,2
微电子科学与工程,复旦大学,--,688,陕西,理科,2017,提前批,加入对比 ,2
数学类,复旦大学,--,694,陕西,理科,2017,第一批,加入对比 ,2
经济学类,复旦大学,--,694,陕西,理科,2017,第一批,加入对比 ,2
历史学类,复旦大学,--,652,河北,文科,2017,第一批,加入对比 ,2
法学,复旦大学,--,652,河北,文科,2017,第一批,加入对比 ,2
中国语言文学类,复旦大学,--,653,河北,文科,2017,第一批,加入对比 ,2
新闻传播学类,复旦大学,--,657,河北,文科,2017,第一批,加入对比 ,2
经济学类,复旦大学,--,660,河北,文科,2017,第一批,加入对比 ,2
数学类,复旦大学,--,690,河北,理科,2017,第一批,加入对比 ,2
经济学类,复旦大学,--,691,河北,理科,2017,第一批,加入对比 ,2
法学,复旦大学,--,613,内蒙古,文科,2017,第一批,加入对比 ,2
经济学类,复旦大学,--,620,内蒙古,文科,2017,第一批,加入对比 ,2
航空航天类,复旦大学,--,659,内蒙古,理科,2017,提前批,加入对比 ,2
微电子科学与工程,复旦大学,--,660,内蒙古,理科,2017,提前批,加入对比 ,2
经济学类,复旦大学,--,675,内蒙古,理科,2017,第一批,加入对比 ,2
中国语言文学类,复旦大学,--,640,河南,文科,2017,第一批,加入对比 ,2
新闻传播学类,复旦大学,--,642,河南,文科,2017,第一批,加入对比 ,2
法学,复旦大学,--,642,河南,文科,2017,第一批,加入对比 ,2
经济学类,复旦大学,--,645,河南,文科,2017,第一批,加入对比 ,2
经济学类,复旦大学,--,656,河南,理科,2017,第一批,加入对比 ,2
软件工程,复旦大学,--,661,河南,理科,2017,第一批,加入对比 ,2
数学类,复旦大学,--,667,河南,理科,2017,第一批,加入对比 ,2
新闻传播学类,复旦大学,--,653,广西,文科,2017,第一批,加入对比 ,2
中国语言文学类,复旦大学,--,651,广西,文科,2017,第一批,加入对比 ,2
法学,复旦大学,--,653,广西,文科,2017,第一批,加入对比 ,2
微电子科学与工程,复旦大学,--,688,陕西,理科,2017,提前批,加入对比 ,3
数学类,复旦大学,--,694,陕西,理科,2017,第一批,加入对比 ,3
经济学类,复旦大学,--,694,陕西,理科,2017,第一批,加入对比 ,3
历史学类,复旦大学,--,652,河北,文科,2017,第一批,加入对比 ,3
法学,复旦大学,--,652,河北,文科,2017,第一批,加入对比 ,3
中国语言文学类,复旦大学,--,653,河北,文科,2017,第一批,加入对比 ,3
新闻传播学类,复旦大学,--,657,河北,文科,2017,第一批,加入对比 ,3
经济学类,复旦大学,--,660,河北,文科,2017,第一批,加入对比 ,3
数学类,复旦大学,--,690,河北,理科,2017,第一批,加入对比 ,3
经济学类,复旦大学,--,691,河北,理科,2017,第一批,加入对比 ,3
法学,复旦大学,--,613,内蒙古,文科,2017,第一批,加入对比 ,3
经济学类,复旦大学,--,620,内蒙古,文科,2017,第一批,加入对比 ,3
航空航天类,复旦大学,--,659,内蒙古,理科,2017,提前批,加入对比 ,3
微电子科学与工程,复旦大学,--,660,内蒙古,理科,2017,提前批,加入对比 ,3
经济学类,复旦大学,--,675,内蒙古,理科,2017,第一批,加入对比 ,3
中国语言文学类,复旦大学,--,640,河南,文科,2017,第一批,加入对比 ,3
新闻传播学类,复旦大学,--,642,河南,文科,2017,第一批,加入对比 ,3
法学,复旦大学,--,642,河南,文科,2017,第一批,加入对比 ,3
经济学类,复旦大学,--,645,河南,文科,2017,第一批,加入对比 ,3
经济学类,复旦大学,--,656,河南,理科,2017,第一批,加入对比 ,3
软件工程,复旦大学,--,661,河南,理科,2017,第一批,加入对比 ,3
数学类,复旦大学,--,667,河南,理科,2017,第一批,加入对比 ,3
新闻传播学类,复旦大学,--,653,广西,文科,2017,第一批,加入对比 ,3
中国语言文学类,复旦大学,--,651,广西,文科,2017,第一批,加入对比 ,3
法学,复旦大学,--,653,广西,文科,2017,第一批,加入对比 ,3
经济学类,复旦大学,--,656,广西,文科,2017,第一批,加入对比 ,3
法学,复旦大学,--,624,新疆,文科,2017,第一批,加入对比 ,3
中国语言文学类,复旦大学,--,623,新疆,文科,2017,第一批,加入对比 ,3
新闻传播学类,复旦大学,--,628,新疆,文科,2017,第一批,加入对比 ,3
经济学类,复旦大学,--,636,新疆,文科,2017,第一批,加入对比 ,3
数学类,复旦大学,--,659,新疆,理科,2017,第一批,加入对比 ,3
经济学类,复旦大学,--,662,新疆,理科,2017,第一批,加入对比 ,3
新闻传播学类,复旦大学,667,669,北京,文科,2016,第一批,加入对比 ,3
法学,复旦大学,667,667,北京,文科,2016,第一批,加入对比 ,3
中国语言文学类,复旦大学,667,669,北京,文科,2016,第一批,加入对比 ,3
经济学类,复旦大学,669,674,北京,文科,2016,第一批,加入对比 ,3
经济学类,复旦大学,677,678,北京,理科,2016,第一批,加入对比 ,3
数学类,复旦大学,677,678,北京,理科,2016,第一批,加入对比 ,3
新闻传播学类,复旦大学,629,--,辽宁,文科,2016,第一批,加入对比 ,3
中国语言文学类,复旦大学,630,--,辽宁,文科,2016,第一批,加入对比 ,3
法学,复旦大学,631,--,辽宁,文科,2016,第一批,加入对比 ,3
经济学类,复旦大学,634,--,辽宁,文科,2016,第一批,加入对比 ,3
经济学类,复旦大学,683,--,辽宁,理科,2016,第一批,加入对比 ,3
数学类,复旦大学,685,--,辽宁,理科,2016,第一批,加入对比 ,3
新闻传播学类,复旦大学,612,612,黑龙江,文科,2016,第一批,加入对比 ,3
法学,复旦大学,613,613,黑龙江,文科,2016,第一批,加入对比 ,3
中国语言文学类,复旦大学,615,615,黑龙江,文科,2016,第一批,加入对比 ,3
经济学类,复旦大学,620,622,黑龙江,文科,2016,第一批,加入对比 ,3
经济学类,复旦大学,684,684,黑龙江,理科,2016,第一批,加入对比 ,3
数学类,复旦大学,--,418,江苏,理科,2016,第一批,加入对比 ,3
经济学类,复旦大学,--,419,江苏,理科,2016,第一批,加入对比 ,3
新闻传播学类,复旦大学,--,403,江苏,文科,2016,第一批,加入对比 ,3
中国语言文学类,复旦大学,--,405,江苏,文科,2016,第一批,加入对比 ,3
法学,复旦大学,--,406,江苏,文科,2016,第一批,加入对比 ,3
经济学类,复旦大学,--,412,江苏,文科,2016,第一批,加入对比 ,3
中国语言文学类,复旦大学,631,--,安徽,文科,2016,第一批,加入对比 ,3
法学,复旦大学,633,--,安徽,文科,2016,第一批,加入对比 ,3
新闻传播学类,复旦大学,634,--,安徽,文科,2016,第一批,加入对比 ,3
经济学类,复旦大学,636,--,安徽,文科,2016,第一批,加入对比 ,3
数学类,复旦大学,678,--,安徽,理科,2016,第一批,加入对比 ,3
经济学类,复旦大学,679,--,安徽,理科,2016,第一批,加入对比 ,3
新闻传播学类,复旦大学,615,619,福建,文科,2016,第一批,加入对比 ,3
法医学,复旦大学,616,629,福建,理科,2016,提前批,加入对比 ,3
法学,复旦大学,616,616,福建,文科,2016,第一批,加入对比 ,3
中国语言文学类,复旦大学,623,626,福建,文科,2016,第一批,加入对比 ,3
保密管理,复旦大学,643,646,福建,理科,2016,提前批,加入对比 ,3
基础医学,复旦大学,648,648,福建,理科,2016,第一批,加入对比 ,3
微电子科学与工程,复旦大学,661,661,福建,理科,2016,提前批,加入对比 ,3
数学类,复旦大学,663,664,福建,理科,2016,第一批,加入对比 ,3
经济学类,复旦大学,665,667,福建,理科,2016,第一批,加入对比 ,3
法学,复旦大学,628,629,山东,文科,2016,第一批,加入对比 ,3
新闻传播学类,复旦大学,628,631,山东,文科,2016,第一批,加入对比 ,3
历史学类,复旦大学,629,634,山东,文科,2016,第一批,加入对比 ,3
中国语言文学类,复旦大学,630,631,山东,文科,2016,第一批,加入对比 ,3
经济学类,复旦大学,631,635,山东,文科,2016,第一批,加入对比 ,3
经济学类,复旦大学,--,656,广西,文科,2017,第一批,加入对比 ,4
法学,复旦大学,--,624,新疆,文科,2017,第一批,加入对比 ,4
中国语言文学类,复旦大学,--,623,新疆,文科,2017,第一批,加入对比 ,4
新闻传播学类,复旦大学,--,628,新疆,文科,2017,第一批,加入对比 ,4
经济学类,复旦大学,--,636,新疆,文科,2017,第一批,加入对比 ,4
数学类,复旦大学,--,659,新疆,理科,2017,第一批,加入对比 ,4
经济学类,复旦大学,--,662,新疆,理科,2017,第一批,加入对比 ,4
新闻传播学类,复旦大学,667,669,北京,文科,2016,第一批,加入对比 ,4
法学,复旦大学,667,667,北京,文科,2016,第一批,加入对比 ,4
中国语言文学类,复旦大学,667,669,北京,文科,2016,第一批,加入对比 ,4
经济学类,复旦大学,669,674,北京,文科,2016,第一批,加入对比 ,4
经济学类,复旦大学,677,678,北京,理科,2016,第一批,加入对比 ,4
数学类,复旦大学,677,678,北京,理科,2016,第一批,加入对比 ,4
新闻传播学类,复旦大学,629,--,辽宁,文科,2016,第一批,加入对比 ,4
中国语言文学类,复旦大学,630,--,辽宁,文科,2016,第一批,加入对比 ,4
法学,复旦大学,631,--,辽宁,文科,2016,第一批,加入对比 ,4
经济学类,复旦大学,634,--,辽宁,文科,2016,第一批,加入对比 ,4
经济学类,复旦大学,683,--,辽宁,理科,2016,第一批,加入对比 ,4
数学类,复旦大学,685,--,辽宁,理科,2016,第一批,加入对比 ,4
新闻传播学类,复旦大学,612,612,黑龙江,文科,2016,第一批,加入对比 ,4
法学,复旦大学,613,613,黑龙江,文科,2016,第一批,加入对比 ,4
中国语言文学类,复旦大学,615,615,黑龙江,文科,2016,第一批,加入对比 ,4
经济学类,复旦大学,620,622,黑龙江,文科,2016,第一批,加入对比 ,4
经济学类,复旦大学,684,684,黑龙江,理科,2016,第一批,加入对比 ,4
数学类,复旦大学,--,418,江苏,理科,2016,第一批,加入对比 ,4
经济学类,复旦大学,--,419,江苏,理科,2016,第一批,加入对比 ,4
新闻传播学类,复旦大学,--,403,江苏,文科,2016,第一批,加入对比 ,4
中国语言文学类,复旦大学,--,405,江苏,文科,2016,第一批,加入对比 ,4
法学,复旦大学,--,406,江苏,文科,2016,第一批,加入对比 ,4
经济学类,复旦大学,--,412,江苏,文科,2016,第一批,加入对比 ,4
中国语言文学类,复旦大学,631,--,安徽,文科,2016,第一批,加入对比 ,4
法学,复旦大学,633,--,安徽,文科,2016,第一批,加入对比 ,4
新闻传播学类,复旦大学,634,--,安徽,文科,2016,第一批,加入对比 ,4
经济学类,复旦大学,636,--,安徽,文科,2016,第一批,加入对比 ,4
数学类,复旦大学,678,--,安徽,理科,2016,第一批,加入对比 ,4
经济学类,复旦大学,679,--,安徽,理科,2016,第一批,加入对比 ,4
新闻传播学类,复旦大学,615,619,福建,文科,2016,第一批,加入对比 ,4
法医学,复旦大学,616,629,福建,理科,2016,提前批,加入对比 ,4
法学,复旦大学,616,616,福建,文科,2016,第一批,加入对比 ,4
中国语言文学类,复旦大学,623,626,福建,文科,2016,第一批,加入对比 ,4
保密管理,复旦大学,643,646,福建,理科,2016,提前批,加入对比 ,4
基础医学,复旦大学,648,648,福建,理科,2016,第一批,加入对比 ,4
微电子科学与工程,复旦大学,661,661,福建,理科,2016,提前批,加入对比 ,4
数学类,复旦大学,663,664,福建,理科,2016,第一批,加入对比 ,4
经济学类,复旦大学,665,667,福建,理科,2016,第一批,加入对比 ,4
法学,复旦大学,628,629,山东,文科,2016,第一批,加入对比 ,4
新闻传播学类,复旦大学,628,631,山东,文科,2016,第一批,加入对比 ,4
历史学类,复旦大学,629,634,山东,文科,2016,第一批,加入对比 ,4
中国语言文学类,复旦大学,630,631,山东,文科,2016,第一批,加入对比 ,4
经济学类,复旦大学,631,635,山东,文科,2016,第一批,加入对比 ,4
数学类,复旦大学,695,695,山东,理科,2016,第一批,加入对比 ,4
经济学类,复旦大学,696,697,山东,理科,2016,第一批,加入对比 ,4
经济学类,复旦大学,633,--,湖北,文科,2016,第一批,加入对比 ,4
法学,复旦大学,638,--,湖北,文科,2016,第一批,加入对比 ,4
中国语言文学类,复旦大学,639,--,湖北,文科,2016,第一批,加入对比 ,4
新闻传播学类,复旦大学,641,--,湖北,文科,2016,第一批,加入对比 ,4
经济学类,复旦大学,673,--,湖北,理科,2016,第一批,加入对比 ,4
数学类,复旦大学,673,--,湖北,理科,2016,第一批,加入对比 ,4
经济学类,复旦大学,633,--,湖南,文科,2016,第一批,加入对比 ,4
法学,复旦大学,638,--,湖南,文科,2016,第一批,加入对比 ,4
中国语言文学类,复旦大学,639,--,湖南,文科,2016,第一批,加入对比 ,4
新闻传播学类,复旦大学,641,--,湖南,文科,2016,第一批,加入对比 ,4
经济学类,复旦大学,673,--,湖南,理科,2016,第一批,加入对比 ,4
数学类,复旦大学,673,--,湖南,理科,2016,第一批,加入对比 ,4
法学,复旦大学,621,--,广东,文科,2016,第一批,加入对比 ,4
历史学类,复旦大学,621,--,广东,文科,2016,第一批,加入对比 ,4
新闻传播学类,复旦大学,623,--,广东,文科,2016,第一批,加入对比 ,4
中国语言文学类,复旦大学,626,--,广东,文科,2016,第一批,加入对比 ,4
经济学类,复旦大学,626,--,广东,文科,2016,第一批,加入对比 ,4
经济学类,复旦大学,671,--,广东,理科,2016,第一批,加入对比 ,4
数学类,复旦大学,671,--,广东,理科,2016,第一批,加入对比 ,4
新闻学,复旦大学,590,597,重庆,文科,2016,提前批,加入对比 ,4
新闻学,复旦大学,622,655,重庆,理科,2016,提前批,加入对比 ,4
历史学类,复旦大学,636,636,重庆,文科,2016,第一批,加入对比 ,4
法学,复旦大学,637,637,重庆,文科,2016,第一批,加入对比 ,4
新闻传播学类,复旦大学,638,639,重庆,文科,2016,第一批,加入对比 ,4
中国语言文学类,复旦大学,642,642,重庆,文科,2016,第一批,加入对比 ,4
经济学类,复旦大学,643,643,重庆,文科,2016,第一批,加入对比 ,4
微电子科学与工程,复旦大学,690,690,重庆,理科,2016,提前批,加入对比 ,4
数学类,复旦大学,697,699,重庆,理科,2016,第一批,加入对比 ,4
经济学类,复旦大学,698,699,重庆,理科,2016,第一批,加入对比 ,4
中国语言文学类,复旦大学,631,633,四川,文科,2016,第一批,加入对比 ,4
法学,复旦大学,631,635,四川,文科,2016,第一批,加入对比 ,4
经济学类,复旦大学,631,633,四川,文科,2016,第一批,加入对比 ,4
新闻传播学类,复旦大学,633,636,四川,文科,2016,第一批,加入对比 ,4
微电子科学与工程,复旦大学,687,689,四川,理科,2016,提前批,加入对比 ,4
经济学类,复旦大学,688,689,四川,理科,2016,第一批,加入对比 ,4
数学类,复旦大学,688,689,四川,理科,2016,第一批,加入对比 ,4
经济学类,复旦大学,651,653,陕西,文科,2016,第一批,加入对比 ,4
数学类,复旦大学,697,698,陕西,理科,2016,第一批,加入对比 ,4
经济学类,复旦大学,698,700,陕西,理科,2016,第一批,加入对比 ,4
法学,复旦大学,664,665,河北,文科,2016,第一批,加入对比 ,4
经济学类,复旦大学,706,707,河北,理科,2016,第一批,加入对比 ,4
历史学类,复旦大学,601,--,山西,文科,2016,第一批,加入对比 ,4
新闻传播学类,复旦大学,603,--,山西,文科,2016,第一批,加入对比 ,4
经济学类,复旦大学,603,--,山西,文科,2016,第一批,加入对比 ,4
法学,复旦大学,606,--,山西,文科,2016,第一批,加入对比 ,4
数学类,复旦大学,668,--,山西,理科,2016,第一批,加入对比 ,4
经济学类,复旦大学,669,--,山西,理科,2016,第一批,加入对比 ,4
中国语言文学类,复旦大学,626,--,河南,文科,2016,第一批,加入对比 ,4
经济学类,复旦大学,--,419,江苏,理科,2016,第一批,加入对比 ,5
新闻传播学类,复旦大学,--,403,江苏,文科,2016,第一批,加入对比 ,5
中国语言文学类,复旦大学,--,405,江苏,文科,2016,第一批,加入对比 ,5
法学,复旦大学,--,406,江苏,文科,2016,第一批,加入对比 ,5
经济学类,复旦大学,--,412,江苏,文科,2016,第一批,加入对比 ,5
中国语言文学类,复旦大学,631,--,安徽,文科,2016,第一批,加入对比 ,5
法学,复旦大学,633,--,安徽,文科,2016,第一批,加入对比 ,5
新闻传播学类,复旦大学,634,--,安徽,文科,2016,第一批,加入对比 ,5
经济学类,复旦大学,636,--,安徽,文科,2016,第一批,加入对比 ,5
数学类,复旦大学,678,--,安徽,理科,2016,第一批,加入对比 ,5
经济学类,复旦大学,679,--,安徽,理科,2016,第一批,加入对比 ,5
新闻传播学类,复旦大学,615,619,福建,文科,2016,第一批,加入对比 ,5
法医学,复旦大学,616,629,福建,理科,2016,提前批,加入对比 ,5
法学,复旦大学,616,616,福建,文科,2016,第一批,加入对比 ,5
中国语言文学类,复旦大学,623,626,福建,文科,2016,第一批,加入对比 ,5
保密管理,复旦大学,643,646,福建,理科,2016,提前批,加入对比 ,5
基础医学,复旦大学,648,648,福建,理科,2016,第一批,加入对比 ,5
微电子科学与工程,复旦大学,661,661,福建,理科,2016,提前批,加入对比 ,5
数学类,复旦大学,663,664,福建,理科,2016,第一批,加入对比 ,5
经济学类,复旦大学,665,667,福建,理科,2016,第一批,加入对比 ,5
法学,复旦大学,628,629,山东,文科,2016,第一批,加入对比 ,5
新闻传播学类,复旦大学,628,631,山东,文科,2016,第一批,加入对比 ,5
历史学类,复旦大学,629,634,山东,文科,2016,第一批,加入对比 ,5
中国语言文学类,复旦大学,630,631,山东,文科,2016,第一批,加入对比 ,5
经济学类,复旦大学,631,635,山东,文科,2016,第一批,加入对比 ,5
数学类,复旦大学,695,695,山东,理科,2016,第一批,加入对比 ,5
经济学类,复旦大学,696,697,山东,理科,2016,第一批,加入对比 ,5
经济学类,复旦大学,633,--,湖北,文科,2016,第一批,加入对比 ,5
法学,复旦大学,638,--,湖北,文科,2016,第一批,加入对比 ,5
中国语言文学类,复旦大学,639,--,湖北,文科,2016,第一批,加入对比 ,5
新闻传播学类,复旦大学,641,--,湖北,文科,2016,第一批,加入对比 ,5
经济学类,复旦大学,673,--,湖北,理科,2016,第一批,加入对比 ,5
数学类,复旦大学,673,--,湖北,理科,2016,第一批,加入对比 ,5
经济学类,复旦大学,633,--,湖南,文科,2016,第一批,加入对比 ,5
法学,复旦大学,638,--,湖南,文科,2016,第一批,加入对比 ,5
中国语言文学类,复旦大学,639,--,湖南,文科,2016,第一批,加入对比 ,5
新闻传播学类,复旦大学,641,--,湖南,文科,2016,第一批,加入对比 ,5
经济学类,复旦大学,673,--,湖南,理科,2016,第一批,加入对比 ,5
数学类,复旦大学,673,--,湖南,理科,2016,第一批,加入对比 ,5
法学,复旦大学,621,--,广东,文科,2016,第一批,加入对比 ,5
历史学类,复旦大学,621,--,广东,文科,2016,第一批,加入对比 ,5
新闻传播学类,复旦大学,623,--,广东,文科,2016,第一批,加入对比 ,5
中国语言文学类,复旦大学,626,--,广东,文科,2016,第一批,加入对比 ,5
经济学类,复旦大学,626,--,广东,文科,2016,第一批,加入对比 ,5
经济学类,复旦大学,671,--,广东,理科,2016,第一批,加入对比 ,5
数学类,复旦大学,671,--,广东,理科,2016,第一批,加入对比 ,5
新闻学,复旦大学,590,597,重庆,文科,2016,提前批,加入对比 ,5
新闻学,复旦大学,622,655,重庆,理科,2016,提前批,加入对比 ,5
历史学类,复旦大学,636,636,重庆,文科,2016,第一批,加入对比 ,5
法学,复旦大学,637,637,重庆,文科,2016,第一批,加入对比 ,5
新闻传播学类,复旦大学,638,639,重庆,文科,2016,第一批,加入对比 ,5
中国语言文学类,复旦大学,642,642,重庆,文科,2016,第一批,加入对比 ,5
经济学类,复旦大学,643,643,重庆,文科,2016,第一批,加入对比 ,5
微电子科学与工程,复旦大学,690,690,重庆,理科,2016,提前批,加入对比 ,5
数学类,复旦大学,697,699,重庆,理科,2016,第一批,加入对比 ,5
经济学类,复旦大学,698,699,重庆,理科,2016,第一批,加入对比 ,5
中国语言文学类,复旦大学,631,633,四川,文科,2016,第一批,加入对比 ,5
法学,复旦大学,631,635,四川,文科,2016,第一批,加入对比 ,5
经济学类,复旦大学,631,633,四川,文科,2016,第一批,加入对比 ,5
新闻传播学类,复旦大学,633,636,四川,文科,2016,第一批,加入对比 ,5
微电子科学与工程,复旦大学,687,689,四川,理科,2016,提前批,加入对比 ,5
经济学类,复旦大学,688,689,四川,理科,2016,第一批,加入对比 ,5
数学类,复旦大学,688,689,四川,理科,2016,第一批,加入对比 ,5
经济学类,复旦大学,651,653,陕西,文科,2016,第一批,加入对比 ,5
数学类,复旦大学,697,698,陕西,理科,2016,第一批,加入对比 ,5
经济学类,复旦大学,698,700,陕西,理科,2016,第一批,加入对比 ,5
法学,复旦大学,664,665,河北,文科,2016,第一批,加入对比 ,5
经济学类,复旦大学,706,707,河北,理科,2016,第一批,加入对比 ,5
历史学类,复旦大学,601,--,山西,文科,2016,第一批,加入对比 ,5
新闻传播学类,复旦大学,603,--,山西,文科,2016,第一批,加入对比 ,5
经济学类,复旦大学,603,--,山西,文科,2016,第一批,加入对比 ,5
法学,复旦大学,606,--,山西,文科,2016,第一批,加入对比 ,5
数学类,复旦大学,668,--,山西,理科,2016,第一批,加入对比 ,5
经济学类,复旦大学,669,--,山西,理科,2016,第一批,加入对比 ,5
中国语言文学类,复旦大学,626,--,河南,文科,2016,第一批,加入对比 ,5
历史学类,复旦大学,626,--,河南,文科,2016,第一批,加入对比 ,5
新闻传播学类,复旦大学,627,--,河南,文科,2016,第一批,加入对比 ,5
法医学,复旦大学,647,--,河南,理科,2016,第一批,加入对比 ,5
经济学类,复旦大学,679,--,河南,理科,2016,第一批,加入对比 ,5
数学类,复旦大学,681,--,河南,理科,2016,第一批,加入对比 ,5
经济学类,复旦大学,639,649,广西,文科,2016,第一批,加入对比 ,5
法学,复旦大学,640,645,广西,文科,2016,第一批,加入对比 ,5
核工程与核技术,复旦大学,644,651,广西,理科,2016,提前批,加入对比 ,5
中国语言文学类,复旦大学,647,648,广西,文科,2016,第一批,加入对比 ,5
新闻传播学类,复旦大学,648,649,广西,文科,2016,第一批,加入对比 ,5
经济学类,复旦大学,658,663,广西,理科,2016,第一批,加入对比 ,5
数学类,复旦大学,665,667,广西,理科,2016,第一批,加入对比 ,5
法医学,复旦大学,628,--,贵州,理科,2016,第一批,加入对比 ,5
保密管理,复旦大学,650,--,贵州,理科,2016,第一批,加入对比 ,5
经济学类,复旦大学,666,--,贵州,理科,2016,第一批,加入对比 ,5
经济学类,复旦大学,669,--,贵州,文科,2016,第一批,加入对比 ,5
新闻传播学类,复旦大学,681,--,贵州,文科,2016,第一批,加入对比 ,5
数学类,复旦大学,682,--,贵州,理科,2016,第一批,加入对比 ,5
新闻传播学类,复旦大学,650,--,云南,文科,2016,第一批,加入对比 ,5
经济学类,复旦大学,669,--,云南,文科,2016,第一批,加入对比 ,5
数学类,复旦大学,692,--,云南,理科,2016,第一批,加入对比 ,5
经济学类,复旦大学,697,--,云南,理科,2016,第一批,加入对比 ,5
新闻传播学类,复旦大学,583,598,青海,文科,2016,第一批,加入对比 ,5
哲学类,复旦大学,591,591,青海,文科,2016,第一批,加入对比 ,5
经济学类,复旦大学,596,597,青海,文科,2016,第一批,加入对比 ,5
法学,复旦大学,601,601,青海,文科,2016,第一批,加入对比 ,5
经济学类,复旦大学,653,658,青海,理科,2016,第一批,加入对比 ,5
数学类,复旦大学,658,658,青海,理科,2016,第一批,加入对比 ,5
法学,复旦大学,608,--,宁夏,文科,2016,第一批,加入对比 ,5
新闻传播学类,复旦大学,630,--,宁夏,文科,2016,第一批,加入对比 ,5
经济学类,复旦大学,631,--,宁夏,文科,2016,第一批,加入对比 ,5
核工程与核技术,复旦大学,638,--,宁夏,理科,2016,提前批,加入对比 ,5
经济学类,复旦大学,643,--,宁夏,理科,2016,第一批,加入对比 ,5
数学类,复旦大学,661,--,宁夏,理科,2016,第一批,加入对比 ,5
中国语言文学类,复旦大学,608,--,江西,文科,2016,第一批,加入对比 ,5
新闻传播学类,复旦大学,616,--,江西,文科,2016,第一批,加入对比 ,5
经济学类,复旦大学,621,--,江西,文科,2016,第一批,加入对比 ,5
数学类,复旦大学,673,--,江西,理科,2016,第一批,加入对比 ,5
