专业,学校,平均分,最高分,考生地区,文理科,年份,批次,多余列,爬取页编码
日语,中国人民大学,--,615,黑龙江,文科,2017,提前批,加入对比 ,3
俄语,中国人民大学,--,612,黑龙江,文科,2017,提前批,加入对比 ,3
日语,中国人民大学,--,648,黑龙江,理科,2017,提前批,加入对比 ,3
俄语,中国人民大学,--,647,黑龙江,理科,2017,提前批,加入对比 ,3
政治学、经济学与哲学,中国人民大学,--,398,江苏,理科,2017,第一批,加入对比 ,3
统计学类,中国人民大学,--,402,江苏,理科,2017,第一批,加入对比 ,3
社会学类,中国人民大学,--,398,江苏,理科,2017,第一批,加入对比 ,3
农业经济管理类,中国人民大学,--,399,江苏,理科,2017,第一批,加入对比 ,3
经济学类,中国人民大学,--,411,江苏,理科,2017,第一批,加入对比 ,3
金融学类,中国人民大学,--,408,江苏,理科,2017,第一批,加入对比 ,3
法学,中国人民大学,--,409,江苏,理科,2017,第一批,加入对比 ,3
政治学、经济学与哲学,中国人民大学,--,392,江苏,文科,2017,第一批,加入对比 ,3
信息资源管理,中国人民大学,--,392,江苏,文科,2017,第一批,加入对比 ,3
新闻传播学类,中国人民大学,--,397,江苏,文科,2017,第一批,加入对比 ,3
社会学类,中国人民大学,--,392,江苏,文科,2017,第一批,加入对比 ,3
经济学类,中国人民大学,--,398,江苏,文科,2017,第一批,加入对比 ,3
金融学类,中国人民大学,--,401,江苏,文科,2017,第一批,加入对比 ,3
法学,中国人民大学,--,402,江苏,文科,2017,第一批,加入对比 ,3
英语,中国人民大学,--,608,福建,文科,2017,第一批,加入对比 ,3
信息资源管理,中国人民大学,--,610,福建,文科,2017,第一批,加入对比 ,3
社会学类,中国人民大学,--,615,福建,理科,2017,第一批,加入对比 ,3
国际政治,中国人民大学,--,617,福建,文科,2017,第一批,加入对比 ,3
社会学类,中国人民大学,--,618,福建,文科,2017,第一批,加入对比 ,3
信息资源管理,中国人民大学,--,622,福建,理科,2017,第一批,加入对比 ,3
金融学类,中国人民大学,--,623,福建,文科,2017,第一批,加入对比 ,3
经济学类,中国人民大学,--,631,福建,理科,2017,第一批,加入对比 ,3
法学,中国人民大学,--,626,福建,文科,2017,第一批,加入对比 ,3
经济学类,中国人民大学,--,625,福建,文科,2017,第一批,加入对比 ,3
政治学、经济学与哲学,中国人民大学,--,626,福建,文科,2017,第一批,加入对比 ,3
法学,中国人民大学,--,637,福建,理科,2017,第一批,加入对比 ,3
统计学类,中国人民大学,--,637,福建,理科,2017,第一批,加入对比 ,3
新闻传播学类,中国人民大学,--,636,福建,理科,2017,第一批,加入对比 ,3
政治学、经济学与哲学,中国人民大学,--,634,福建,理科,2017,第一批,加入对比 ,3
金融学类,中国人民大学,--,644,福建,理科,2017,第一批,加入对比 ,3
信息资源管理,中国人民大学,--,667,山东,理科,2017,第一批,加入对比 ,3
国际政治,中国人民大学,--,670,山东,理科,2017,第一批,加入对比 ,3
政治学、经济学与哲学,中国人民大学,--,671,山东,理科,2017,第一批,加入对比 ,3
法学,中国人民大学,--,673,山东,理科,2017,第一批,加入对比 ,3
统计学类,中国人民大学,--,677,山东,理科,2017,第一批,加入对比 ,3
新闻传播学类,中国人民大学,--,679,山东,理科,2017,第一批,加入对比 ,3
金融学类,中国人民大学,--,679,山东,理科,2017,第一批,加入对比 ,3
经济学类,中国人民大学,--,682,山东,理科,2017,第一批,加入对比 ,3
信息资源管理,中国人民大学,--,651,湖北,理科,2017,第一批,加入对比 ,3
新闻传播学类,中国人民大学,--,652,湖北,理科,2017,第一批,加入对比 ,3
国际政治,中国人民大学,--,652,湖北,理科,2017,第一批,加入对比 ,3
政治学、经济学与哲学,中国人民大学,--,654,湖北,理科,2017,第一批,加入对比 ,3
财政学类,中国人民大学,--,660,湖北,理科,2017,第一批,加入对比 ,3
统计学类,中国人民大学,--,661,湖北,理科,2017,第一批,加入对比 ,3
经济学类,中国人民大学,--,670,湖北,理科,2017,第一批,加入对比 ,3
金融学类,中国人民大学,--,671,湖北,理科,2017,第一批,加入对比 ,3
法学,中国人民大学,--,674,湖北,理科,2017,第一批,加入对比 ,3
新闻传播学类,中国人民大学,--,653,湖南,理科,2017,第一批,加入对比 ,3
社会学类,中国人民大学,--,653,湖南,理科,2017,第一批,加入对比 ,3
统计学类,中国人民大学,--,655,湖南,理科,2017,第一批,加入对比 ,3
国际政治,中国人民大学,--,658,湖南,理科,2017,第一批,加入对比 ,3
政治学、经济学与哲学,中国人民大学,--,660,湖南,理科,2017,第一批,加入对比 ,3
法学,中国人民大学,--,660,湖南,理科,2017,第一批,加入对比 ,3
经济学类,中国人民大学,--,661,湖南,理科,2017,第一批,加入对比 ,3
金融学类,中国人民大学,--,670,湖南,理科,2017,第一批,加入对比 ,3
新闻传播学类,中国人民大学,--,634,广东,理科,2017,第一批,加入对比 ,3
政治学、经济学与哲学,中国人民大学,--,637,广东,理科,2017,第一批,加入对比 ,3
信息资源管理,中国人民大学,--,639,广东,理科,2017,第一批,加入对比 ,3
信息资源管理,中国人民大学,--,392,江苏,文科,2017,第一批,加入对比 ,4
新闻传播学类,中国人民大学,--,397,江苏,文科,2017,第一批,加入对比 ,4
社会学类,中国人民大学,--,392,江苏,文科,2017,第一批,加入对比 ,4
经济学类,中国人民大学,--,398,江苏,文科,2017,第一批,加入对比 ,4
金融学类,中国人民大学,--,401,江苏,文科,2017,第一批,加入对比 ,4
法学,中国人民大学,--,402,江苏,文科,2017,第一批,加入对比 ,4
英语,中国人民大学,--,608,福建,文科,2017,第一批,加入对比 ,4
信息资源管理,中国人民大学,--,610,福建,文科,2017,第一批,加入对比 ,4
社会学类,中国人民大学,--,615,福建,理科,2017,第一批,加入对比 ,4
国际政治,中国人民大学,--,617,福建,文科,2017,第一批,加入对比 ,4
社会学类,中国人民大学,--,618,福建,文科,2017,第一批,加入对比 ,4
信息资源管理,中国人民大学,--,622,福建,理科,2017,第一批,加入对比 ,4
金融学类,中国人民大学,--,623,福建,文科,2017,第一批,加入对比 ,4
经济学类,中国人民大学,--,631,福建,理科,2017,第一批,加入对比 ,4
法学,中国人民大学,--,626,福建,文科,2017,第一批,加入对比 ,4
经济学类,中国人民大学,--,625,福建,文科,2017,第一批,加入对比 ,4
政治学、经济学与哲学,中国人民大学,--,626,福建,文科,2017,第一批,加入对比 ,4
法学,中国人民大学,--,637,福建,理科,2017,第一批,加入对比 ,4
统计学类,中国人民大学,--,637,福建,理科,2017,第一批,加入对比 ,4
新闻传播学类,中国人民大学,--,636,福建,理科,2017,第一批,加入对比 ,4
政治学、经济学与哲学,中国人民大学,--,634,福建,理科,2017,第一批,加入对比 ,4
金融学类,中国人民大学,--,644,福建,理科,2017,第一批,加入对比 ,4
信息资源管理,中国人民大学,--,667,山东,理科,2017,第一批,加入对比 ,4
国际政治,中国人民大学,--,670,山东,理科,2017,第一批,加入对比 ,4
政治学、经济学与哲学,中国人民大学,--,671,山东,理科,2017,第一批,加入对比 ,4
法学,中国人民大学,--,673,山东,理科,2017,第一批,加入对比 ,4
统计学类,中国人民大学,--,677,山东,理科,2017,第一批,加入对比 ,4
新闻传播学类,中国人民大学,--,679,山东,理科,2017,第一批,加入对比 ,4
金融学类,中国人民大学,--,679,山东,理科,2017,第一批,加入对比 ,4
经济学类,中国人民大学,--,682,山东,理科,2017,第一批,加入对比 ,4
信息资源管理,中国人民大学,--,651,湖北,理科,2017,第一批,加入对比 ,4
新闻传播学类,中国人民大学,--,652,湖北,理科,2017,第一批,加入对比 ,4
国际政治,中国人民大学,--,652,湖北,理科,2017,第一批,加入对比 ,4
政治学、经济学与哲学,中国人民大学,--,654,湖北,理科,2017,第一批,加入对比 ,4
财政学类,中国人民大学,--,660,湖北,理科,2017,第一批,加入对比 ,4
统计学类,中国人民大学,--,661,湖北,理科,2017,第一批,加入对比 ,4
经济学类,中国人民大学,--,670,湖北,理科,2017,第一批,加入对比 ,4
金融学类,中国人民大学,--,671,湖北,理科,2017,第一批,加入对比 ,4
法学,中国人民大学,--,674,湖北,理科,2017,第一批,加入对比 ,4
新闻传播学类,中国人民大学,--,653,湖南,理科,2017,第一批,加入对比 ,4
社会学类,中国人民大学,--,653,湖南,理科,2017,第一批,加入对比 ,4
统计学类,中国人民大学,--,655,湖南,理科,2017,第一批,加入对比 ,4
国际政治,中国人民大学,--,658,湖南,理科,2017,第一批,加入对比 ,4
政治学、经济学与哲学,中国人民大学,--,660,湖南,理科,2017,第一批,加入对比 ,4
法学,中国人民大学,--,660,湖南,理科,2017,第一批,加入对比 ,4
经济学类,中国人民大学,--,661,湖南,理科,2017,第一批,加入对比 ,4
金融学类,中国人民大学,--,670,湖南,理科,2017,第一批,加入对比 ,4
新闻传播学类,中国人民大学,--,634,广东,理科,2017,第一批,加入对比 ,4
政治学、经济学与哲学,中国人民大学,--,637,广东,理科,2017,第一批,加入对比 ,4
信息资源管理,中国人民大学,--,639,广东,理科,2017,第一批,加入对比 ,4
国际政治,中国人民大学,--,640,广东,理科,2017,第一批,加入对比 ,4
法学,中国人民大学,--,654,广东,理科,2017,第一批,加入对比 ,4
统计学类,中国人民大学,--,658,广东,理科,2017,第一批,加入对比 ,4
财政学类,中国人民大学,--,659,广东,理科,2017,第一批,加入对比 ,4
经济学类,中国人民大学,--,661,广东,理科,2017,第一批,加入对比 ,4
金融学类,中国人民大学,--,662,广东,理科,2017,第一批,加入对比 ,4
法语,中国人民大学,--,632,重庆,文科,2017,提前批,加入对比 ,4
农业经济管理类,中国人民大学,--,635,重庆,文科,2017,第一批,加入对比 ,4
信息资源管理,中国人民大学,--,637,重庆,文科,2017,第一批,加入对比 ,4
社会学类,中国人民大学,--,635,重庆,文科,2017,第一批,加入对比 ,4
国际政治,中国人民大学,--,637,重庆,文科,2017,第一批,加入对比 ,4
新闻传播学类,中国人民大学,--,642,重庆,文科,2017,第一批,加入对比 ,4
经济学类,中国人民大学,--,642,重庆,文科,2017,第一批,加入对比 ,4
法学,中国人民大学,--,642,重庆,文科,2017,第一批,加入对比 ,4
财政学类,中国人民大学,--,643,重庆,文科,2017,第一批,加入对比 ,4
金融学类,中国人民大学,--,646,重庆,文科,2017,第一批,加入对比 ,4
国际政治,中国人民大学,--,661,重庆,理科,2017,第一批,加入对比 ,4
信息资源管理,中国人民大学,--,662,重庆,理科,2017,第一批,加入对比 ,4
新闻传播学类,中国人民大学,--,662,重庆,理科,2017,第一批,加入对比 ,4
法学,中国人民大学,--,663,重庆,理科,2017,第一批,加入对比 ,4
社会学类,中国人民大学,--,674,重庆,理科,2017,第一批,加入对比 ,4
统计学类,中国人民大学,--,677,重庆,理科,2017,第一批,加入对比 ,4
经济学类,中国人民大学,--,677,重庆,理科,2017,第一批,加入对比 ,4
金融学类,中国人民大学,--,682,重庆,理科,2017,第一批,加入对比 ,4
农业经济管理类,中国人民大学,--,593,四川,文科,2017,第一批,加入对比 ,4
西班牙语,中国人民大学,--,636,四川,文科,2017,提前批,加入对比 ,4
法语,中国人民大学,--,636,四川,文科,2017,提前批,加入对比 ,4
德语,中国人民大学,--,636,四川,文科,2017,提前批,加入对比 ,4
中国共产党历史,中国人民大学,--,638,四川,文科,2017,提前批,加入对比 ,4
国际政治,中国人民大学,--,638,四川,文科,2017,第一批,加入对比 ,4
信息资源管理,中国人民大学,--,637,四川,文科,2017,第一批,加入对比 ,4
社会学类,中国人民大学,--,646,四川,文科,2017,第一批,加入对比 ,4
财政学类,中国人民大学,--,639,四川,文科,2017,第一批,加入对比 ,4
新闻传播学类,中国人民大学,--,642,四川,文科,2017,第一批,加入对比 ,4
经济学类,中国人民大学,--,647,四川,文科,2017,第一批,加入对比 ,4
金融学类,中国人民大学,--,646,四川,文科,2017,第一批,加入对比 ,4
法学,中国人民大学,--,645,四川,文科,2017,第一批,加入对比 ,4
法学,中国人民大学,--,670,四川,理科,2017,第一批,加入对比 ,4
统计学类,中国人民大学,--,672,四川,理科,2017,第一批,加入对比 ,4
信息资源管理,中国人民大学,--,666,四川,理科,2017,第一批,加入对比 ,4
法语,中国人民大学,--,665,四川,理科,2017,提前批,加入对比 ,4
金融学类,中国人民大学,--,683,四川,理科,2017,第一批,加入对比 ,4
新闻传播学类,中国人民大学,--,668,四川,理科,2017,第一批,加入对比 ,4
财政学类,中国人民大学,--,671,四川,理科,2017,第一批,加入对比 ,4
西班牙语,中国人民大学,--,674,四川,理科,2017,提前批,加入对比 ,4
新闻传播学类,中国人民大学,--,659,陕西,文科,2017,第一批,加入对比 ,4
法学,中国人民大学,--,658,陕西,文科,2017,第一批,加入对比 ,4
经济学类,中国人民大学,--,664,陕西,文科,2017,第一批,加入对比 ,4
国际政治,中国人民大学,--,663,陕西,文科,2017,第一批,加入对比 ,4
金融学类,中国人民大学,--,665,陕西,文科,2017,第一批,加入对比 ,4
法学,中国人民大学,--,673,山东,理科,2017,第一批,加入对比 ,5
统计学类,中国人民大学,--,677,山东,理科,2017,第一批,加入对比 ,5
新闻传播学类,中国人民大学,--,679,山东,理科,2017,第一批,加入对比 ,5
金融学类,中国人民大学,--,679,山东,理科,2017,第一批,加入对比 ,5
经济学类,中国人民大学,--,682,山东,理科,2017,第一批,加入对比 ,5
信息资源管理,中国人民大学,--,651,湖北,理科,2017,第一批,加入对比 ,5
新闻传播学类,中国人民大学,--,652,湖北,理科,2017,第一批,加入对比 ,5
国际政治,中国人民大学,--,652,湖北,理科,2017,第一批,加入对比 ,5
政治学、经济学与哲学,中国人民大学,--,654,湖北,理科,2017,第一批,加入对比 ,5
财政学类,中国人民大学,--,660,湖北,理科,2017,第一批,加入对比 ,5
统计学类,中国人民大学,--,661,湖北,理科,2017,第一批,加入对比 ,5
经济学类,中国人民大学,--,670,湖北,理科,2017,第一批,加入对比 ,5
金融学类,中国人民大学,--,671,湖北,理科,2017,第一批,加入对比 ,5
法学,中国人民大学,--,674,湖北,理科,2017,第一批,加入对比 ,5
新闻传播学类,中国人民大学,--,653,湖南,理科,2017,第一批,加入对比 ,5
社会学类,中国人民大学,--,653,湖南,理科,2017,第一批,加入对比 ,5
统计学类,中国人民大学,--,655,湖南,理科,2017,第一批,加入对比 ,5
国际政治,中国人民大学,--,658,湖南,理科,2017,第一批,加入对比 ,5
政治学、经济学与哲学,中国人民大学,--,660,湖南,理科,2017,第一批,加入对比 ,5
法学,中国人民大学,--,660,湖南,理科,2017,第一批,加入对比 ,5
经济学类,中国人民大学,--,661,湖南,理科,2017,第一批,加入对比 ,5
金融学类,中国人民大学,--,670,湖南,理科,2017,第一批,加入对比 ,5
新闻传播学类,中国人民大学,--,634,广东,理科,2017,第一批,加入对比 ,5
政治学、经济学与哲学,中国人民大学,--,637,广东,理科,2017,第一批,加入对比 ,5
信息资源管理,中国人民大学,--,639,广东,理科,2017,第一批,加入对比 ,5
国际政治,中国人民大学,--,640,广东,理科,2017,第一批,加入对比 ,5
法学,中国人民大学,--,654,广东,理科,2017,第一批,加入对比 ,5
统计学类,中国人民大学,--,658,广东,理科,2017,第一批,加入对比 ,5
财政学类,中国人民大学,--,659,广东,理科,2017,第一批,加入对比 ,5
经济学类,中国人民大学,--,661,广东,理科,2017,第一批,加入对比 ,5
金融学类,中国人民大学,--,662,广东,理科,2017,第一批,加入对比 ,5
法语,中国人民大学,--,632,重庆,文科,2017,提前批,加入对比 ,5
农业经济管理类,中国人民大学,--,635,重庆,文科,2017,第一批,加入对比 ,5
信息资源管理,中国人民大学,--,637,重庆,文科,2017,第一批,加入对比 ,5
社会学类,中国人民大学,--,635,重庆,文科,2017,第一批,加入对比 ,5
国际政治,中国人民大学,--,637,重庆,文科,2017,第一批,加入对比 ,5
新闻传播学类,中国人民大学,--,642,重庆,文科,2017,第一批,加入对比 ,5
经济学类,中国人民大学,--,642,重庆,文科,2017,第一批,加入对比 ,5
法学,中国人民大学,--,642,重庆,文科,2017,第一批,加入对比 ,5
财政学类,中国人民大学,--,643,重庆,文科,2017,第一批,加入对比 ,5
金融学类,中国人民大学,--,646,重庆,文科,2017,第一批,加入对比 ,5
国际政治,中国人民大学,--,661,重庆,理科,2017,第一批,加入对比 ,5
信息资源管理,中国人民大学,--,662,重庆,理科,2017,第一批,加入对比 ,5
新闻传播学类,中国人民大学,--,662,重庆,理科,2017,第一批,加入对比 ,5
法学,中国人民大学,--,663,重庆,理科,2017,第一批,加入对比 ,5
社会学类,中国人民大学,--,674,重庆,理科,2017,第一批,加入对比 ,5
统计学类,中国人民大学,--,677,重庆,理科,2017,第一批,加入对比 ,5
经济学类,中国人民大学,--,677,重庆,理科,2017,第一批,加入对比 ,5
金融学类,中国人民大学,--,682,重庆,理科,2017,第一批,加入对比 ,5
农业经济管理类,中国人民大学,--,593,四川,文科,2017,第一批,加入对比 ,5
西班牙语,中国人民大学,--,636,四川,文科,2017,提前批,加入对比 ,5
法语,中国人民大学,--,636,四川,文科,2017,提前批,加入对比 ,5
德语,中国人民大学,--,636,四川,文科,2017,提前批,加入对比 ,5
中国共产党历史,中国人民大学,--,638,四川,文科,2017,提前批,加入对比 ,5
国际政治,中国人民大学,--,638,四川,文科,2017,第一批,加入对比 ,5
信息资源管理,中国人民大学,--,637,四川,文科,2017,第一批,加入对比 ,5
社会学类,中国人民大学,--,646,四川,文科,2017,第一批,加入对比 ,5
财政学类,中国人民大学,--,639,四川,文科,2017,第一批,加入对比 ,5
新闻传播学类,中国人民大学,--,642,四川,文科,2017,第一批,加入对比 ,5
经济学类,中国人民大学,--,647,四川,文科,2017,第一批,加入对比 ,5
金融学类,中国人民大学,--,646,四川,文科,2017,第一批,加入对比 ,5
法学,中国人民大学,--,645,四川,文科,2017,第一批,加入对比 ,5
法学,中国人民大学,--,670,四川,理科,2017,第一批,加入对比 ,5
统计学类,中国人民大学,--,672,四川,理科,2017,第一批,加入对比 ,5
信息资源管理,中国人民大学,--,666,四川,理科,2017,第一批,加入对比 ,5
法语,中国人民大学,--,665,四川,理科,2017,提前批,加入对比 ,5
金融学类,中国人民大学,--,683,四川,理科,2017,第一批,加入对比 ,5
新闻传播学类,中国人民大学,--,668,四川,理科,2017,第一批,加入对比 ,5
财政学类,中国人民大学,--,671,四川,理科,2017,第一批,加入对比 ,5
西班牙语,中国人民大学,--,674,四川,理科,2017,提前批,加入对比 ,5
新闻传播学类,中国人民大学,--,659,陕西,文科,2017,第一批,加入对比 ,5
法学,中国人民大学,--,658,陕西,文科,2017,第一批,加入对比 ,5
经济学类,中国人民大学,--,664,陕西,文科,2017,第一批,加入对比 ,5
国际政治,中国人民大学,--,663,陕西,文科,2017,第一批,加入对比 ,5
金融学类,中国人民大学,--,665,陕西,文科,2017,第一批,加入对比 ,5
新闻传播学类,中国人民大学,--,672,陕西,理科,2017,第一批,加入对比 ,5
国际政治,中国人民大学,--,673,陕西,理科,2017,第一批,加入对比 ,5
经济学类,中国人民大学,--,673,陕西,理科,2017,第一批,加入对比 ,5
社会学类,中国人民大学,--,677,陕西,理科,2017,第一批,加入对比 ,5
法学,中国人民大学,--,686,陕西,理科,2017,第一批,加入对比 ,5
金融学类,中国人民大学,--,686,陕西,理科,2017,第一批,加入对比 ,5
新闻传播学类,中国人民大学,--,630,甘肃,理科,2017,第一批,加入对比 ,5
统计学类,中国人民大学,--,636,甘肃,理科,2017,第一批,加入对比 ,5
经济学类,中国人民大学,--,642,甘肃,理科,2017,第一批,加入对比 ,5
金融学类,中国人民大学,--,647,甘肃,理科,2017,第一批,加入对比 ,5
国际政治,中国人民大学,--,656,河北,文科,2017,第一批,加入对比 ,5
法学,中国人民大学,--,660,河北,文科,2017,第一批,加入对比 ,5
财政学类,中国人民大学,--,657,河北,文科,2017,第一批,加入对比 ,5
政治学、经济学与哲学,中国人民大学,--,658,河北,文科,2017,第一批,加入对比 ,5
金融学类,中国人民大学,--,659,河北,文科,2017,第一批,加入对比 ,5
新闻传播学类,中国人民大学,--,663,河北,文科,2017,第一批,加入对比 ,5
经济学类,中国人民大学,--,664,河北,文科,2017,第一批,加入对比 ,5
新闻传播学类,中国人民大学,--,676,河北,理科,2017,第一批,加入对比 ,5
政治学、经济学与哲学,中国人民大学,--,678,河北,理科,2017,第一批,加入对比 ,5
财政学类,中国人民大学,--,680,河北,理科,2017,第一批,加入对比 ,5
法学,中国人民大学,--,681,河北,理科,2017,第一批,加入对比 ,5
统计学类,中国人民大学,--,682,河北,理科,2017,第一批,加入对比 ,5
经济学类,中国人民大学,--,686,河北,理科,2017,第一批,加入对比 ,5
金融学类,中国人民大学,--,691,河北,理科,2017,第一批,加入对比 ,5
信息资源管理,中国人民大学,--,626,山西,理科,2017,第一批,加入对比 ,5
新闻传播学类,中国人民大学,--,627,山西,理科,2017,第一批,加入对比 ,5
